epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,3329.84,1.22802,0.68976,0.77986,0.78262,0.60486,0.69569,0.44069,1.11563,0.61929,0.79724,0.000440105,0.000440105,0.000440105
123,3365.08,1.23733,0.69893,0.78357,0.75445,0.59772,0.68321,0.43069,1.10327,0.63001,0.79753,0.00043961,0.00043961,0.00043961
124,3381.66,1.34506,0.71297,0.77847,0.76461,0.58723,0.67778,0.42312,1.11066,0.62343,0.79757,0.000439115,0.000439115,0.000439115
125,3408.4,1.30297,0.67963,0.77864,0.77704,0.5944,0.68235,0.43276,1.08079,0.60718,0.79648,0.00043862,0.00043862,0.00043862
126,3443.55,1.30139,0.70284,0.78333,0.77454,0.60378,0.68051,0.42675,1.09596,0.60652,0.79639,0.000438125,0.000438125,0.000438125
127,3471.9,1.19915,0.68031,0.78666,0.78559,0.59904,0.68564,0.42959,1.11655,0.61658,0.79764,0.00043763,0.00043763,0.00043763
128,3499.64,1.24056,0.67602,0.77606,0.79227,0.58667,0.6874,0.43108,1.13707,0.63117,0.79793,0.000437135,0.000437135,0.000437135
129,3523.69,1.28826,0.70662,0.78146,0.77253,0.59639,0.68745,0.43262,1.11349,0.62073,0.79695,0.00043664,0.00043664,0.00043664
130,3540.05,1.25501,0.66508,0.78334,0.77465,0.60132,0.6899,0.4335,1.14246,0.63119,0.79764,0.000436145,0.000436145,0.000436145
131,3573.16,1.29338,0.67919,0.77757,0.7773,0.5975,0.69318,0.43739,1.12462,0.63573,0.79716,0.00043565,0.00043565,0.00043565
132,3594.34,1.33452,0.73537,0.78738,0.7772,0.59625,0.69183,0.4354,1.13808,0.63235,0.79749,0.000435155,0.000435155,0.000435155
133,3619,1.29859,0.7346,0.78716,0.76492,0.61476,0.69412,0.43295,1.14602,0.61576,0.79811,0.00043466,0.00043466,0.00043466
134,3637.02,1.22019,0.95553,0.77855,0.75636,0.59926,0.68541,0.42363,1.17638,0.65578,0.79791,0.000434165,0.000434165,0.000434165
135,3658.82,1.21399,0.66911,0.77432,0.77008,0.59416,0.68654,0.43348,1.10878,0.63835,0.79583,0.00043367,0.00043367,0.00043367
136,3677.24,1.09224,0.63864,0.78976,0.8171,0.57367,0.69479,0.44108,1.0755,0.61145,0.79446,0.000433175,0.000433175,0.000433175
137,3705.99,1.36248,0.71256,0.7776,0.79741,0.59442,0.70228,0.44325,1.0953,0.60632,0.79515,0.00043268,0.00043268,0.00043268
138,3748.27,1.28873,0.69452,0.7775,0.79259,0.60767,0.69846,0.43613,1.16393,0.6283,0.7989,0.000432185,0.000432185,0.000432185
139,3774.53,1.37237,0.70097,0.78091,0.77723,0.61174,0.69829,0.4432,1.09616,0.61557,0.79719,0.00043169,0.00043169,0.00043169
140,3794.6,1.15907,0.64975,0.78162,0.7839,0.59388,0.69406,0.44139,1.07029,0.61542,0.79533,0.000431195,0.000431195,0.000431195
141,3832.82,1.40703,0.73058,0.77057,0.77727,0.60012,0.6933,0.43671,1.1122,0.6245,0.79586,0.0004307,0.0004307,0.0004307
142,3851.75,1.18795,0.66744,0.78751,0.783,0.58493,0.68023,0.41984,1.15485,0.64125,0.79652,0.000430205,0.000430205,0.000430205
143,3868.9,1.2032,0.66149,0.78558,0.77489,0.60474,0.69086,0.43625,1.1124,0.61614,0.79674,0.00042971,0.00042971,0.00042971
144,3895.68,1.2441,0.70341,0.78161,0.75851,0.60318,0.68732,0.42688,1.14693,0.62265,0.79706,0.000429215,0.000429215,0.000429215
