epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,2970.68,1.13074,0.56723,0.77754,0.82696,0.63722,0.75289,0.50075,1.03955,0.55216,0.79324,0.00045149,0.00045149,0.00045149
100,2995.7,1.11664,0.58131,0.77786,0.81471,0.65421,0.74973,0.4895,1.06044,0.53955,0.79371,0.000450995,0.000450995,0.000450995
101,3020.12,1.07877,0.5433,0.7871,0.81338,0.65034,0.74669,0.4936,1.02342,0.53475,0.794,0.0004505,0.0004505,0.0004505
102,3045.61,1.26701,0.60615,0.77345,0.84903,0.62857,0.75353,0.50633,1.0221,0.53497,0.79244,0.000450005,0.000450005,0.000450005
103,3085.7,1.29124,0.5953,0.78072,0.85332,0.62372,0.75331,0.50981,1.01554,0.53527,0.79324,0.00044951,0.00044951,0.00044951
104,3104.02,1.12235,0.52652,0.78221,0.84399,0.63089,0.7534,0.50433,1.00435,0.53662,0.79376,0.000449015,0.000449015,0.000449015
105,3140.37,1.10689,0.54192,0.77562,0.8307,0.64637,0.75626,0.50752,1.01027,0.53545,0.79424,0.00044852,0.00044852,0.00044852
106,3173.53,1.15519,0.57304,0.78223,0.82794,0.65603,0.76354,0.51572,1.00075,0.53366,0.7937,0.000448025,0.000448025,0.000448025
107,3216.79,1.0541,0.52499,0.78132,0.84188,0.6566,0.76792,0.51984,0.99016,0.52076,0.79268,0.00044753,0.00044753,0.00044753
108,3255.73,1.16684,0.56928,0.78684,0.82379,0.64976,0.75974,0.51693,0.98503,0.53446,0.79271,0.000447035,0.000447035,0.000447035
109,3278.51,1.12249,0.55889,0.78067,0.83161,0.64237,0.75593,0.51085,0.98823,0.54521,0.79292,0.00044654,0.00044654,0.00044654
110,3308.3,1.05966,0.55191,0.77741,0.81778,0.65174,0.75405,0.5036,1.02057,0.55283,0.79402,0.000446045,0.000446045,0.000446045
111,3338.76,1.08251,0.54363,0.77755,0.8349,0.63467,0.75226,0.50196,1.02522,0.56104,0.79432,0.00044555,0.00044555,0.00044555
112,3362.82,1.23129,0.59222,0.77115,0.8345,0.63868,0.75593,0.51084,1.0014,0.54589,0.79428,0.000445055,0.000445055,0.000445055
113,3381.09,1.1113,0.55437,0.77873,0.85028,0.62559,0.75312,0.50751,1.01278,0.54976,0.79425,0.00044456,0.00044456,0.00044456
114,3410.75,1.15354,0.57133,0.78167,0.84473,0.64155,0.76197,0.51698,0.9797,0.52222,0.79181,0.000444065,0.000444065,0.000444065
115,3439.84,1.06817,0.54777,0.78808,0.84216,0.6418,0.76191,0.51425,0.98445,0.52115,0.79182,0.00044357,0.00044357,0.00044357
