epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,8463.56,1.09767,0.65359,0.7731,0.8374,0.64662,0.76187,0.52205,0.98528,0.54118,0.79061,0.000434165,0.000434165,0.000434165
135,8512.84,1.05212,0.53305,0.76885,0.82879,0.66042,0.76979,0.53434,0.93947,0.52408,0.78996,0.00043367,0.00043367,0.00043367
136,8556.84,0.96248,0.51774,0.78306,0.84798,0.65329,0.76647,0.52664,0.9415,0.50651,0.79126,0.000433175,0.000433175,0.000433175
137,8616.79,1.19368,0.57753,0.77024,0.84833,0.64933,0.76525,0.52495,0.9702,0.52252,0.79102,0.00043268,0.00043268,0.00043268
138,8690.78,1.09838,0.54484,0.76994,0.85371,0.64826,0.76533,0.51554,1.02928,0.54852,0.7917,0.000432185,0.000432185,0.000432185
139,8747.26,1.17456,0.55099,0.77395,0.86169,0.63727,0.76601,0.52058,0.99533,0.5524,0.79216,0.00043169,0.00043169,0.00043169
140,8793.72,1.0085,0.5253,0.77494,0.84535,0.65117,0.76853,0.52278,0.9829,0.53703,0.79097,0.000431195,0.000431195,0.000431195
141,9013.47,1.24528,0.57857,0.7622,0.84439,0.65798,0.7717,0.52952,0.96419,0.52062,0.79031,0.0004307,0.0004307,0.0004307
142,9057.34,0.98868,0.5106,0.7813,0.84621,0.65569,0.77165,0.5336,0.93578,0.52009,0.79056,0.000430205,0.000430205,0.000430205
143,9114.27,1.00911,0.51702,0.77652,0.83441,0.66567,0.77091,0.53476,0.93529,0.51542,0.79013,0.00042971,0.00042971,0.00042971
144,9204.5,1.04486,0.543,0.77478,0.85402,0.64642,0.76658,0.50605,1.08344,0.55476,0.7921,0.000429215,0.000429215,0.000429215
145,9258.97,1.14588,0.72297,0.76424,0.86145,0.65139,0.77032,0.52688,0.96804,0.524,0.79049,0.00042872,0.00042872,0.00042872
146,9312.14,1.02181,0.51231,0.7778,0.86348,0.64445,0.77159,0.53983,0.92341,0.52956,0.79007,0.000428225,0.000428225,0.000428225
147,9363.05,1.04581,0.53433,0.77429,0.86377,0.63973,0.76668,0.52349,0.9913,0.54769,0.79034,0.00042773,0.00042773,0.00042773
148,9421.72,1.12357,0.60242,0.78032,0.85946,0.63518,0.76339,0.52647,0.96993,0.55143,0.79085,0.000427235,0.000427235,0.000427235
149,9480.34,1.12331,0.55498,0.77311,0.86296,0.62623,0.76146,0.52008,1.00215,0.55963,0.79175,0.00042674,0.00042674,0.00042674
150,9522.79,1.10833,0.53097,0.77619,0.85169,0.64042,0.76342,0.52654,0.97425,0.51999,0.78927,0.000426245,0.000426245,0.000426245
151,9570.61,1.22232,0.79827,0.78465,0.83361,0.63903,0.75863,0.52052,0.99413,0.54521,0.79049,0.00042575,0.00042575,0.00042575
152,9617.17,1.14968,0.571,0.77831,0.82593,0.64922,0.7649,0.53077,0.9768,0.55891,0.79184,0.000425255,0.000425255,0.000425255
153,9673.24,1.31494,0.61707,0.75551,0.84108,0.67037,0.77662,0.53392,0.96212,0.51293,0.79046,0.00042476,0.00042476,0.00042476
154,9726.33,1.11374,0.57278,0.77889,0.85631,0.63951,0.76685,0.51478,1.04227,0.55815,0.79326,0.000424265,0.000424265,0.000424265
155,9800.24,1.23635,0.64629,0.76701,0.85451,0.63969,0.76392,0.51024,1.06611,0.57051,0.79396,0.00042377,0.00042377,0.00042377
156,9870.95,1.07066,0.52343,0.77134,0.8525,0.65043,0.76892,0.5114,1.06608,0.55792,0.79098,0.000423275,0.000423275,0.000423275
157,9941.74,1.11517,0.57098,0.78013,0.85978,0.64929,0.77028,0.52898,0.9826,0.53367,0.78983,0.00042278,0.00042278,0.00042278
158,9994.11,1.03906,0.52134,0.76734,0.8662,0.64288,0.76518,0.52022,0.99143,0.53611,0.79002,0.000422285,0.000422285,0.000422285
159,10050.1,1.05265,0.52857,0.77764,0.85713,0.64785,0.76401,0.51983,1.01353,0.54207,0.7909,0.00042179,0.00042179,0.00042179
160,10108.3,1.14211,0.53799,0.77627,0.86727,0.63928,0.76894,0.53327,0.95879,0.52795,0.79008,0.000421295,0.000421295,0.000421295
161,10157.4,1.16156,0.55754,0.76254,0.85965,0.63668,0.76481,0.53419,0.94478,0.5418,0.7899,0.0004208,0.0004208,0.0004208
162,10211.7,0.98979,0.51075,0.77778,0.85897,0.64798,0.77395,0.53519,0.95134,0.53137,0.78922,0.000420305,0.000420305,0.000420305
163,10263.4,1.07391,0.53258,0.76661,0.85319,0.66358,0.7752,0.5371,0.93624,0.51328,0.78817,0.00041981,0.00041981,0.00041981
164,10329.3,1.04027,0.5296,0.76901,0.83114,0.6579,0.76077,0.51675,0.98368,0.52868,0.79002,0.000419315,0.000419315,0.000419315
165,10438.6,1.07699,0.53716,0.77315,0.84851,0.64946,0.75927,0.52442,0.95562,0.53845,0.79141,0.00041882,0.00041882,0.00041882
166,10495.7,1.01786,0.51349,0.76574,0.85167,0.64859,0.76174,0.52279,0.982,0.53842,0.79086,0.000418325,0.000418325,0.000418325
167,10541.5,1.03905,0.51293,0.77578,0.8604,0.6562,0.76891,0.53397,0.93633,0.51167,0.78837,0.00041783,0.00041783,0.00041783
168,10597,1.04044,0.55419,0.77368,0.84022,0.64564,0.76034,0.5275,0.92418,0.53181,0.79076,0.000417335,0.000417335,0.000417335
169,10649.5,1.10471,0.53927,0.78051,0.84444,0.6502,0.76713,0.53153,0.93748,0.51999,0.78924,0.00041684,0.00041684,0.00041684
170,10684.3,1.10603,0.53106,0.77759,0.86647,0.65084,0.77358,0.52171,1.00384,0.52043,0.78891,0.000416345,0.000416345,0.000416345
171,10732.2,0.96854,0.49673,0.77313,0.84654,0.65326,0.77125,0.52879,0.93852,0.51171,0.78884,0.00041585,0.00041585,0.00041585
172,10775.9,1.10261,0.53378,0.7775,0.85439,0.64453,0.76856,0.53118,0.96026,0.54631,0.7905,0.000415355,0.000415355,0.000415355
173,10831.3,0.97979,0.50122,0.77337,0.85209,0.6573,0.77525,0.53658,0.957,0.53711,0.78948,0.00041486,0.00041486,0.00041486
174,10889.6,1.18564,0.5678,0.76332,0.85486,0.6513,0.77245,0.51733,1.03984,0.55576,0.7916,0.000414365,0.000414365,0.000414365
175,10954.3,1.20115,0.58252,0.7651,0.86966,0.64521,0.77158,0.52633,0.99079,0.54586,0.79057,0.00041387,0.00041387,0.00041387
176,11010.8,1.12032,0.53074,0.76948,0.88521,0.63847,0.77335,0.53182,0.99479,0.55564,0.79001,0.000413375,0.000413375,0.000413375
177,11055.4,1.0405,0.52442,0.76505,0.88051,0.63361,0.77256,0.53423,0.96648,0.5389,0.78855,0.00041288,0.00041288,0.00041288
178,11099,1.14967,2.2811,0.72709,0.86475,0.64523,0.77634,0.53906,0.96062,0.53197,0.78753,0.000412385,0.000412385,0.000412385
179,11143,1.09424,0.53828,0.77131,0.83501,0.66192,0.77918,0.54559,0.94961,0.53024,0.7883,0.00041189,0.00041189,0.00041189
